dim_old,dim_new,entropy_old,entropy_new
21,18,0.9827237552377911,0.9766746061594386
29,19,0.9827181987601059,0.976615284238722
24,17,0.9829238690441959,0.9766810253370537
25,17,0.9826900993775561,0.9763836290345512
23,14,0.9825949023580074,0.975999725851934
25,18,0.9826417757567506,0.975520713576076
19,17,0.9818363690692734,0.9758214283305361
32,20,0.9827451875762977,0.9761103105683393
23,17,0.9825436166191139,0.976032555103302
23,16,0.9823012351989746,0.9751493891674234
29,17,0.9825014928490642,0.9760664816462612
23,17,0.9820281541998283,0.9766184174132252
22,15,0.9830539513550889,0.9764224316341381
27,13,0.9826248545036647,0.9761970976210376
32,17,0.982240988772638,0.9766749192877598
22,20,0.9824279705141705,0.9767040306695663
22,17,0.9829352506211168,0.9768865241364424
20,18,0.982812661619934,0.9763268333158656
26,18,0.9825514019444329,0.9757166319548852
25,20,0.9826509133920814,0.9763022823555606
23,18,0.9827571694243652,0.9765405596197625
27,19,0.9827148936993836,0.9759258012084112
19,17,0.9825859673743018,0.9770892593507938
21,19,0.9821991374938592,0.97680187957099
25,19,0.9825105924817078,0.9756874439997332
23,17,0.9828052578840203,0.976713868463906
26,16,0.9825612936571388,0.9768814200716285
21,17,0.9832205183273676,0.9752703809056957
25,16,0.9825735817002453,0.9764973469578395
25,20,0.9829232008171378,0.9767585669611168
24,14,0.9826168850845967,0.9765689984743552
16,19,0.9830416346836955,0.9765713197459325
25,19,0.9830838228395677,0.9756739752545983
21,19,0.9824881647206305,0.9762085676193237
30,16,0.9829691536669197,0.9765815369333467
18,19,0.982880454768384,0.9766263731299081
22,17,0.9826238981834383,0.9769515256904984
30,17,0.9826038619860266,0.9766844558434354
20,17,0.9827309517172075,0.9766296718562907
26,15,0.9824200072500227,0.9765046018659624
25,19,0.9825221278651269,0.9764749381595643
22,18,0.9821995066256035,0.9757191700579696
19,16,0.9828284905806529,0.9763339855874551
22,18,0.982946896126862,0.9767523265734358
18,17,0.9829756305453196,0.976718733358019
17,18,0.9825941536609282,0.9768496715537986
20,15,0.9832172168727645,0.9769614475064106
24,20,0.9826285004160706,0.9760396657166681
19,19,0.9826612832554651,0.9762680923717638
24,18,0.9827644676532912,0.9763860116221971
19,15,0.982243848072006,0.9757784171500726
28,14,0.9824907856438345,0.9760373664644512
19,22,0.9825090473022594,0.9762773852931832
23,15,0.982665654020701,0.9759990662697189
25,18,0.98301854940934,0.9765425772934423
17,20,0.9827504851749698,0.9769633086855056
21,15,0.9821816944376681,0.97670041581885
23,21,0.9820276046041867,0.9765742796820209
16,19,0.9821665192626646,0.9764816680691525
19,19,0.9826494604843795,0.9765042225947891
22,15,0.9824599623680115,0.9759130162191512
17,17,0.9824598586240159,0.9771116193915063
25,16,0.9828347503614616,0.9768009847519276
22,21,0.9821237330109328,0.9760682682865501
22,20,0.9824704308611053,0.9766032533982972
16,20,0.9824844059209851,0.9763080234236262
22,18,0.9826981158533321,0.9762094044040648
25,18,0.982269698631489,0.976354635179151
18,18,0.9821295826811789,0.9768156378902236
24,15,0.983390650509133,0.9760590681485607
15,19,0.9824351739670713,0.9769840099748103
25,19,0.982683752708873,0.9766163238035718
25,17,0.9823278535167577,0.9762831173991098
29,17,0.9828458936194211,0.976971340183371
34,17,0.9827436469204628,0.9771714049244804
15,19,0.9823650490747666,0.9762345703984023
21,16,0.9826486313136138,0.9767191472694078
18,19,0.9824856235191913,0.9762257214460627
18,19,0.9822998783172991,0.9767577321813048
18,18,0.9831708990791729,0.9755291455335935
17,19,0.9825210734287937,0.9772497304498555
19,15,0.9828620680775957,0.9766732519269014
16,20,0.9824489646704969,0.9771816260065309
21,17,0.9829392694348955,0.9764100220125497
20,16,0.981928086411268,0.9758309210964506
19,16,0.9823033208185697,0.9757229218137643
20,21,0.9830191251769633,0.9765947493381504
21,14,0.9827440605707863,0.9766293844171452
26,17,0.9824668763177982,0.9762612339145004
22,17,0.9826718847184529,0.9764856946324167
29,14,0.9824177864683381,0.9760827901416255
23,19,0.982648205786246,0.9763640213174916
27,17,0.9828530829516433,0.9760417557981471
25,15,0.9826885073972027,0.9759561584375019
21,14,0.9827784608063275,0.9763768987640268
16,21,0.9828639157065543,0.9761488594475531
22,17,0.9822595169908243,0.9766381442911521
26,17,0.983051645490637,0.9765325196000167
24,22,0.9826277838059457,0.9765422949483985
23,19,0.9825720657542522,0.9764186757520308
18,19,0.9823462611543371,0.9757450232832422
26,20,0.9828360690483072,0.9767815562573127
25,17,0.9827232999429466,0.9758590902847117
22,17,0.9829135850382085,0.9769627451896667
20,15,0.9833171509699418,0.9768294657042352
26,20,0.982122546689342,0.9768954318790802
25,19,0.9828397967231677,0.9766373129640739
14,17,0.9823731725145233,0.9764625824593671
16,18,0.9829591406752068,0.976589883046653
21,15,0.9824084005044561,0.9762424381286324
22,20,0.9832362826813852,0.9763099466824577
22,21,0.9823156260447857,0.9764827080512943
21,17,0.9827179173654875,0.9763942217280546
19,18,0.9826303944130724,0.9766069552213119
19,19,0.9822503924369812,0.9767559130377151
17,18,0.9822668166347731,0.976545499979868
22,19,0.9833479416818858,0.976950406655057
16,16,0.9829689168845787,0.976041956949514
28,17,0.9824541997398505,0.9761840831362711
18,14,0.9828794293917414,0.9757252835350815
16,19,0.9823786704748877,0.9765547513961792
21,20,0.9827741862023904,0.9766835948863026
21,20,0.9827689705506368,0.9763365441255298
22,19,0.9824862660084702,0.9763548196568784
23,16,0.9825020730168141,0.9762927549664513
18,18,0.9827431127105223,0.9762370712052992
20,18,0.9829237943837383,0.9760800368919683
24,17,0.9831218082016914,0.9764641360552618
17,16,0.9823445327382339,0.9757655769921545
18,16,0.9825290725943537,0.9763575840685057
19,18,0.9827524670491782,0.9766852064911884
18,21,0.9825437653348915,0.9756716080487267
23,17,0.9825458348817078,0.9756020457936376
24,19,0.9824601411819458,0.9760709847629939
20,18,0.9825752782336664,0.9770184505681083
26,17,0.9829671204493085,0.9764459729194641
21,17,0.9826151174565808,0.9757614738895211
17,18,0.9826065050634811,0.9763474445066556
23,17,0.9825124585812495,0.9765723347663879
22,17,0.9828568419198641,0.9766687720552178
25,15,0.9830112606830038,0.9754955904677819
18,16,0.9827073551374583,0.9766059595905888
22,18,0.982117772102356,0.976426463316717
21,16,0.9823868032596641,0.9762529179306454
22,16,0.9823068110125397,0.9759857699707964
23,19,0.9828807408751835,0.9769296772320507
24,17,0.9827573633078852,0.9762088576863015
23,17,0.9829905766338135,0.9763634755748588
18,19,0.983165851619531,0.9769237899542296
30,17,0.9830328305141092,0.9759998911281674
22,17,0.9824015389186411,0.9767280734099311
19,18,0.9826084192388534,0.9766212794973891
25,21,0.9830975572531102,0.9762433059432478
17,18,0.9830658665999743,0.9769490640701526
26,20,0.9826315020485974,0.9767379209419136
20,20,0.9826726377175559,0.9757177251626113
19,18,0.9829599447748123,0.9767420771743157
27,19,0.9822840713110684,0.9765472650507868
19,16,0.9827424763984633,0.9767818450927734
16,15,0.9827322529347097,0.9772892044175783
21,18,0.9823912703167418,0.976982831954956
25,19,0.9827204856748298,0.9763587669682302
19,20,0.9829242032365687,0.9764294388269215
24,17,0.9828246019925151,0.9767492305506544
23,17,0.9825321846454587,0.9762082054465848
23,18,0.9827672375255982,0.9760879277585589
27,18,0.9830902708250375,0.9761462352820965
20,17,0.9831316121104562,0.9759321628241884
25,19,0.9826051930190512,0.9757911195324172
22,15,0.9824539152928178,0.9764244639638965
28,20,0.9824960007261404,0.9770219075178456
27,17,0.9821303522237872,0.9767800806541937
18,17,0.9823017405656392,0.9766853855583979
23,18,0.982621279758496,0.9764917642067755
23,19,0.9824870715204665,0.97572489469473
21,18,0.9827762125235764,0.9756691330934585
20,14,0.9828525827001042,0.9767336803587537
24,17,0.982506698562104,0.9768971622695111
17,18,0.9823972593497918,0.9762386446419746
30,20,0.9821638231566832,0.975764544443341
16,17,0.9828224797146949,0.9759328726381491
13,18,0.9829410187603914,0.9763214880864753
28,17,0.9828013775625873,0.9769318465902027
21,19,0.9830086647140489,0.9756118398825462
25,17,0.983094803764577,0.9762973043771217
26,18,0.9828858853169721,0.976867033655971
25,21,0.9823135878130438,0.9764333744196011
25,15,0.9824778526130062,0.9763445455848712
17,16,0.9826058387862511,0.9754000927332505
17,19,0.9822447541926767,0.9764965657877022
16,20,0.9816773338255275,0.9761073977727001
19,19,0.9822820961635614,0.9759167701188022
12,19,0.982665695466592,0.9762564522755581
23,16,0.9829373208906549,0.9764522590620616
20,17,0.9828947608068931,0.976596045698643
17,18,0.981829255948641,0.9761108067984018
17,16,0.9826181010234708,0.9761255646352159
21,18,0.9828883172762333,0.9767080682721333
17,19,0.9820925410664229,0.9767210042862421
25,18,0.9826831429570964,0.9772455432305487
24,20,0.9825424019936037,0.9766335512201484
22,14,0.9830402806847381,0.9756278181142994
22,17,0.9821883010634025,0.9768477877276924
15,18,0.9824227690696716,0.9761095724001676
21,17,0.9828669161603253,0.9764080104508487
21,17,0.9819690650693985,0.9767752821279178
23,16,0.982566586482536,0.976361521926783
18,18,0.9827162576456588,0.9766641586186514
23,20,0.982424613478114,0.9758888841751406
15,19,0.9829873396808405,0.9767551187561728
24,18,0.9830259389438923,0.9767147789353438
17,18,0.9827475051033666,0.9763097669700045
30,20,0.9829978102627501,0.9757990012586464
18,17,0.9821516235930459,0.9770009561323887
19,17,0.9825559162126627,0.9762957805704406
22,17,0.9827518811924094,0.9767394638556735
22,19,0.982471145908275,0.9763971519692055
23,17,0.9825884592188497,0.9761059051929681
24,18,0.9828485161868604,0.9755242637271393
18,19,0.9827218055725098,0.9765892265129148
18,18,0.9824547167347789,0.9763098816200307
20,20,0.9831267780045642,0.9763289706698149
25,18,0.9823757235423718,0.9773214548009053
25,18,0.9822647577687217,0.9767797449913749
30,19,0.9830190807744517,0.9764531418854433
21,17,0.9822425796791673,0.9763568058798383
23,17,0.983007127369992,0.9759908255626697
24,19,0.9826044763687383,0.9765383218896276
21,17,0.9817554394730545,0.9764639523218459
17,14,0.9824350910967051,0.9756182449738848
20,19,0.9823387609315505,0.9765766490126694
15,20,0.9826960844321159,0.9765594349998808
28,18,0.983099685516847,0.9770565497481459
22,16,0.9829845279572509,0.9769430160522461
26,16,0.9826104505752931,0.9756465590692419
19,22,0.9829999353712549,0.9773001501266305
24,15,0.982473689608965,0.9763548903385034
29,18,0.9824593147422754,0.9760901518285705
19,18,0.9825902948238313,0.9768300718636914
18,18,0.9823779571264896,0.9760543989725972
16,17,0.9830276507470782,0.9758216970530704
22,19,0.9826185487223766,0.9760515616518173
25,17,0.9823649443281721,0.9770187993627591
22,19,0.9828146383388465,0.9768651093476879
28,22,0.9825633698472425,0.9767043556130588
20,18,0.9831192144755535,0.9758633476885534
14,18,0.9826333028894153,0.9764536567408587
23,18,0.9826598616024084,0.975646388401129
15,15,0.9825992376607002,0.9768140801896907
20,17,0.9827017353336085,0.9763400784704426
26,18,0.9826603947223046,0.9772769665231033
19,21,0.9829297575997703,0.9758561915304443
23,16,0.9829341585896719,0.9760820113876617
26,18,0.9827696650587178,0.9766902800621248
21,19,0.9827866953732247,0.9762908372582685
27,17,0.9825599434598871,0.9769063583872134
22,16,0.9827033437482836,0.9763705854040586
20,19,0.9830459039525388,0.9765897137167342
18,19,0.9826248545036647,0.9766285129416883
25,19,0.9828092953864868,0.9771996383585565
25,16,0.9825507592703029,0.9768751859664917
26,17,0.9824348543143641,0.975343725845067
22,16,0.9827018635165635,0.9767874097726852
23,16,0.9830533410297789,0.9763154421591369
15,17,0.9827956158835184,0.9765360287159889
19,17,0.9828409602620247,0.9767881158368676
31,21,0.9823924335629005,0.9762757286200799
23,18,0.9828836917877197,0.9753081852376501
20,19,0.9825519344411817,0.9765306725441196
22,19,0.9821453240638862,0.9769887097032572
24,18,0.9826609201065264,0.976357424821961
28,15,0.982348052602196,0.9760029096182079
21,15,0.9823290589902237,0.9759804170406217
24,19,0.9828525496802692,0.9760558061456633
22,17,0.9818961626201274,0.9755305936771236
17,15,0.9828378171874493,0.9766007386832276
25,17,0.9822506289786576,0.9757023053378809
19,18,0.9824234071534664,0.9768099188804626
21,19,0.9827749872369733,0.9763854052383277
21,18,0.9829144163512319,0.9766327562902677
22,21,0.9831248972517385,0.976212661394384
22,13,0.9821364266519549,0.9763630656115324
19,20,0.9828919061826286,0.9763966320248879
24,18,0.9830164797316214,0.9764770335471619
24,19,0.9825516841241418,0.976582639867602
21,14,0.9820950124593871,0.9758588891847745
16,19,0.9824098144625654,0.9758390530108667
27,21,0.9822896394522074,0.9762054642082394
19,20,0.9824416927840437,0.975930249186199
17,16,0.9827006332304453,0.9760197709747068
23,14,0.9823461017650742,0.9763700047585164
26,18,0.982259190569391,0.9770861068490361
21,18,0.9827253268290085,0.9763204704551411
18,20,0.9833079159378587,0.976253987361817
25,16,0.9827361715322073,0.9766293491844026
20,17,0.9828514819908375,0.9768425544895619
28,21,0.9826504431509072,0.976071257006783
23,19,0.9825992473977363,0.9757866554549156
22,19,0.9826935390219498,0.9757038090817794
27,17,0.9822860692688021,0.9765105429873548
29,21,0.983116268519878,0.9763339960042464
22,18,0.9828333573882148,0.9757544599882628
30,16,0.9823116184278173,0.9768498510060547
30,18,0.98233401187681,0.9762794908705696
20,16,0.9821469849141133,0.9761764758903326
23,18,0.9825388208262,0.97608794175854
23,19,0.982634145316397,0.9767024566323723
21,17,0.9823610566451816,0.9759562510522244
21,19,0.9829297564673041,0.9761327597910533
21,16,0.9827581806010536,0.9769676093623219
21,20,0.9827622650964365,0.975927825314694
16,21,0.9830323749973159,0.9764934930013158
29,17,0.9828865758254822,0.9761414962096676
23,19,0.9826070403805637,0.9765756564773554
24,19,0.9826387732545732,0.9761317250377939
22,16,0.982729587447378,0.9767144893752884
22,19,0.9829714675319676,0.9761925944505246
15,20,0.9827243784176778,0.9762456787195698
20,18,0.982404626582276,0.9760052219452137
22,15,0.9824294410481262,0.9762731824183011
31,23,0.9823198912859793,0.9758893861628306
21,16,0.982822318545755,0.9763641986735857
19,18,0.9832934930804705,0.9761182508615266
19,21,0.9827208873823398,0.9761847470067353
24,16,0.9824623015078185,0.9755293356899513
18,20,0.9822868018058545,0.9774023732240721
22,18,0.982235294549588,0.9763912378222235
26,15,0.9823592178467158,0.976381408613859
17,18,0.982094943523407,0.9764676474879561
25,22,0.9826401476363719,0.9764837437392198
24,18,0.9828977044771693,0.9773772358894348
24,15,0.982832767038481,0.9757999356735801
20,14,0.9828136777812133,0.9768506884499161
30,22,0.9830954005686846,0.9765677727948494
19,16,0.9825823748750857,0.9766114904899352
23,17,0.9826988385903815,0.9767568349200247
22,17,0.9829573668168945,0.976252860768117
29,17,0.9823570195149167,0.9766851736524595
19,18,0.9823356790575789,0.9767031826867723
16,17,0.9829107920368226,0.9765077501892688
18,18,0.9828201086863683,0.9759826115646778
23,19,0.9826235502139167,0.9755965976665791
23,19,0.9830283592219494,0.9766077580268089
18,16,0.9827577779566935,0.9759731565200881
24,17,0.9825011103444021,0.976200808982374
25,18,0.9827555270060203,0.9763442501504614
22,15,0.9822029671039959,0.9760127660492037
27,15,0.9820937403203913,0.9766388042013686
21,18,0.9829678395688637,0.9768980257334465
26,21,0.9831388377614662,0.9763627072217977
21,16,0.9831350689071101,0.9763340556933162
25,19,0.9823556524304231,0.9759896765255975
16,18,0.9825642275348331,0.9761705112158663
17,22,0.9828080164419021,0.9765431465049678
22,18,0.9825019992730346,0.977252622352966
20,18,0.9825972532739191,0.9768434762954712
24,18,0.9830190555452938,0.9768362299595743
24,18,0.9828409641149773,0.9766377982568738
24,15,0.9825156013161674,0.9768052866959611
18,18,0.9823958405366872,0.9764774386888309
23,18,0.9827873884954598,0.9760061846860949
